web_scraper_order,web_scraper_start_url,price,name,location,image
"1765197468-134","https://sn.coinafrique.com/categorie/autres-animaux?page=5","12 500CFA","Perruches - inséparables","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2896567_uploaded_image1_1610914575.jpg"
"1765197468-135","https://sn.coinafrique.com/categorie/autres-animaux?page=5","70 000CFA","Dinde rouge","Louga, Sénégal","https://images.coinafrique.com/thumb_2888081_uploaded_image1_1610544422.jpg"
"1765197468-136","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","Chaton noir blanc","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2886750_uploaded_image1_1610486302.jpg"
"1765197468-137","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","Bouc race laitière","Saly, Sénégal","https://images.coinafrique.com/thumb_2881915_uploaded_image1_1610303521.jpg"
"1765197468-138","https://sn.coinafrique.com/categorie/autres-animaux?page=5","50 000CFA","Canard Colvert","Thies, Sénégal","https://images.coinafrique.com/thumb_2876451_uploaded_image1_1610052488.jpg"
"1765197468-139","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","Chatons","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2860327_uploaded_image1_1609342553.jpg"
"1765197468-140","https://sn.coinafrique.com/categorie/autres-animaux?page=5","250 000CFA","Veau","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2856538_uploaded_image1_1609162542.jpg"
"1765197468-141","https://sn.coinafrique.com/categorie/autres-animaux?page=5","550 000CFA","Vache","Bambey, Sénégal","https://images.coinafrique.com/thumb_2846588_uploaded_image1_1608636321.jpg"
"1765197468-142","https://sn.coinafrique.com/categorie/autres-animaux?page=5","100 000CFA","Chaton Angora Turc","Dakar, Sénégal","https://images.coinafrique.com/thumb_2826620_uploaded_image1_1607777038.jpg"
"1765197468-143","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Prix sur demande","Dinde d'amérique","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2735977_uploaded_image1_1604436594.jpg"
"1765197468-144","https://sn.coinafrique.com/categorie/autres-animaux?page=5","300 000CFA","Vache","Louga, Sénégal","https://images.coinafrique.com/thumb_2709747_uploaded_image1_1603289227.jpg"
"1765197468-145","https://sn.coinafrique.com/categorie/autres-animaux?page=5","35 000CFA","Canard","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2703622_uploaded_image1_1603049550.jpg"
"1765197468-146","https://sn.coinafrique.com/categorie/autres-animaux?page=5","15 000CFA","Olpliitone 20 jours","Dakar, Sénégal","https://images.coinafrique.com/thumb_2701057_uploaded_image1_1602937383.jpg"
"1765197468-147","https://sn.coinafrique.com/categorie/autres-animaux?page=5","850 000CFA","Âne Arabe","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2697117_uploaded_image1_1602773283.jpg"
"1765197468-148","https://sn.coinafrique.com/categorie/autres-animaux?page=5","250 000CFA","Bœufs","Louga, Sénégal","https://images.coinafrique.com/thumb_2694722_uploaded_image1_1602689183.jpg"
"1765197468-149","https://sn.coinafrique.com/categorie/autres-animaux?page=5","350 000CFA","Bœufs","Louga, Sénégal","https://images.coinafrique.com/thumb_2694720_uploaded_image1_1602689075.jpg"
"1765197468-150","https://sn.coinafrique.com/categorie/autres-animaux?page=5","350 000CFA","Bœufs","Louga, Sénégal","https://images.coinafrique.com/thumb_2694719_uploaded_image1_1602688985.jpg"
"1765197468-151","https://sn.coinafrique.com/categorie/autres-animaux?page=5","2 000 000CFA","Vaches laitières","Mbour, Sénégal","https://images.coinafrique.com/thumb_2687649_uploaded_image1_1602441772.jpg"
"1765197468-152","https://sn.coinafrique.com/categorie/autres-animaux?page=5","200 000CFA","Chèvre Bouc de race","Louga, Sénégal","https://images.coinafrique.com/thumb_2675855_uploaded_image1_1601992602.jpg"
"1765197468-153","https://sn.coinafrique.com/categorie/autres-animaux?page=5","100 000CFA","Bouc chèvre","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_2673741_uploaded_image2_1601909107.jpeg"
"1765197468-154","https://sn.coinafrique.com/categorie/autres-animaux?page=5","225 000CFA","Paon bleu","Dakar, Sénégal","https://images.coinafrique.com/thumb_2663712_uploaded_image1_1601554766.jpg"
