web_scraper_order,web_scraper_start_url,price,name,location,image
"1765190755-1","https://sn.coinafrique.com/categorie/chiens?page=11","200 000CFA","Berger blanc","Thies, Sénégal","https://images.coinafrique.com/thumb_1163882_uploaded_image1_1577060329.24.png"
"1765190755-2","https://sn.coinafrique.com/categorie/chiens?page=11","125 000CFA","Chiots Berger Allemand de race pure","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1148739_uploaded_image1_1572796180.58.png"
"1765190755-3","https://sn.coinafrique.com/categorie/chiens?page=11","90 000CFA","Pitbull","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1139092_uploaded_image1_1572580780.65.png"
"1765190755-4","https://sn.coinafrique.com/categorie/chiens?page=11","350 000CFA","Chiots Berger Allemand","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1123229_uploaded_image1_1572285379.45.png"
"1765190755-5","https://sn.coinafrique.com/categorie/chiens?page=11","375 000CFA","Chien Rottweiler","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1122493_uploaded_image1_1572275963.13.png"
"1765190755-6","https://sn.coinafrique.com/categorie/chiens?page=11","200 000CFA","Chiot berger allemand","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_1115802_uploaded_image1_1572126146.27.png"
"1765190755-7","https://sn.coinafrique.com/categorie/chiens?page=11","Prix sur demande","Chiot akita américain","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1106542_uploaded_image1_1571934153.2.png"
"1765190755-8","https://sn.coinafrique.com/categorie/chiens?page=11","350 000CFA","Chiots","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1000525_uploaded_image1_1569688531.08.png"
"1765190755-9","https://sn.coinafrique.com/categorie/chiens?page=11","400 000CFA","Boerboel femelle","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_989796_uploaded_image1_1569465977.94.png"
"1765190755-10","https://sn.coinafrique.com/categorie/chiens?page=11","800 000CFA","Chiot Cane Corso","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_956906_uploaded_image1_1568758075.68.png"
"1765190755-11","https://sn.coinafrique.com/categorie/chiens?page=11","250 000CFA","Pitbull black nose","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_900600_uploaded_image1_1567424429.78.png"
"1765190755-12","https://sn.coinafrique.com/categorie/chiens?page=11","Prix sur demande","Chiots Cane Corso","Dakar, Sénégal","https://images.coinafrique.com/thumb_891450_uploaded_image1_1567127976.09.png"
"1765190755-13","https://sn.coinafrique.com/categorie/chiens?page=11","200 000CFA","Chien berger allemand à poil long","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_848994_uploaded_image1_1566053635.51.png"
"1765190755-14","https://sn.coinafrique.com/categorie/chiens?page=11","190 000CFA","Caniche bichons maltais","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_788455_uploaded_image1_1564267086.61.png"
"1765190755-15","https://sn.coinafrique.com/categorie/chiens?page=11","220 000CFA","Pitbull Red Nose","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_778978_uploaded_image1_1564025139.31.png"
"1765190755-16","https://sn.coinafrique.com/categorie/chiens?page=11","450 000CFA","Chiot Boerboel","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_751964_uploaded_image1_1563320930.56.png"
"1765190755-17","https://sn.coinafrique.com/categorie/chiens?page=11","200 000CFA","Caniche bichon","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_751558_uploaded_image1_1563309112.52.png"
"1765190755-18","https://sn.coinafrique.com/categorie/chiens?page=11","250 000CFA","Chiots Pitbull","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_742716_uploaded_image2_1563030467.78.png"
"1765190755-19","https://sn.coinafrique.com/categorie/chiens?page=11","Prix sur demande","Pitt Bull red nose femelle","Dakar, Sénégal","https://images.coinafrique.com/thumb_742530_uploaded_image1_1563025513.69.png"
"1765190971-20","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Chiot Berger Allemand","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2535190_uploaded_image1_1597184067.jpg"
"1765190971-21","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Chiot berger malinois","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_2534330_uploaded_image1_1597162093.jpg"
"1765190971-22","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chien chiwawa","Dakar, Sénégal","https://images.coinafrique.com/thumb_2533324_uploaded_image1_1597146281.jpg"
"1765190971-23","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiots Rottweiler","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2528100_uploaded_image1_1597008492.jpg"
"1765190971-24","https://sn.coinafrique.com/categorie/chiens?page=10","175 000CFA","Berger allemand","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2508974_uploaded_image1_1596479158.jpg"
"1765190971-25","https://sn.coinafrique.com/categorie/chiens?page=10","200 000CFA","Chiens  Berger allemand","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482151_uploaded_image1_1595683430.jpg"
"1765190971-26","https://sn.coinafrique.com/categorie/chiens?page=10","750 000CFA","Yorkshire toy femelle","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2466136_uploaded_image1_1595344530.jpg"
"1765190971-27","https://sn.coinafrique.com/categorie/chiens?page=10","195 000CFA","Chiots Bichons Maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_2460286_uploaded_image1_1595235680.jpg"
"1765190971-28","https://sn.coinafrique.com/categorie/chiens?page=10","200 000CFA","Chiots Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_2457699_uploaded_image1_1595163103.jpg"
"1765190971-29","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiots","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2452744_uploaded_image1_1595018955.jpg"
"1765190971-30","https://sn.coinafrique.com/categorie/chiens?page=10","200 000CFA","Chiots bichons","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2443734_uploaded_image1_1594839124.jpg"
"1765190971-31","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Chiots malinois","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2441977_uploaded_image1_1594815579.jpg"
"1765190971-32","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Malinois pur sang","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425090_uploaded_image1_1594426421.jpg"
"1765190971-33","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiot Caniche","Dakar, Sénégal","https://images.coinafrique.com/thumb_2417666_uploaded_image2_1594290464.jpeg"
"1765190971-34","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Berger allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374457_uploaded_image1_1593588468.jpg"
"1765190971-35","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiot yorkie","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373725_uploaded_image1_1593562231.jpg"
"1765190971-36","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Berger allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_2354463_uploaded_image1_1593244171.jpg"
"1765190971-37","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Chien berger malinois","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331869_uploaded_image1_1592905487.jpg"
"1765190971-38","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Chiots Bichons","Dakar, Sénégal","https://images.coinafrique.com/thumb_2324363_uploaded_image1_1592781561.jpg"
"1765190971-39","https://sn.coinafrique.com/categorie/chiens?page=10","240 000CFA","Caniche","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2308946_uploaded_image1_1592507915.jpg"
"1765190971-40","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Berger Allemand femelle","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2300480_uploaded_image1_1592400668.jpg"
"1765190971-41","https://sn.coinafrique.com/categorie/chiens?page=10","400 000CFA","Chiots Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_2299686_uploaded_image1_1592393679.jpg"
"1765190971-42","https://sn.coinafrique.com/categorie/chiens?page=10","160 000CFA","Chiots Berger","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2277897_uploaded_image1_1592046957.jpg"
"1765190971-43","https://sn.coinafrique.com/categorie/chiens?page=10","170 000CFA","Chiot Berger blanc","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2250259_uploaded_image1_1591646066.jpg"
"1765190971-44","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Chiots berger belge malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_2244294_uploaded_image1_1591560490.jpg"
"1765190971-45","https://sn.coinafrique.com/categorie/chiens?page=10","175 000CFA","Chiots berger allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2230488_uploaded_image1_1591320628.jpg"
"1765190971-46","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Berger allemand pur sang","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217470_uploaded_image1_1591135735.jpg"
"1765190971-47","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Berger allemand pure sang","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217466_uploaded_image1_1591135619.jpg"
"1765190971-48","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Berger blanc suisse","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2211811_uploaded_image1_1591059036.jpg"
"1765190971-49","https://sn.coinafrique.com/categorie/chiens?page=10","65 000CFA","Chien","Gibraltar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2209275_uploaded_image1_1591023390.jpg"
"1765190971-50","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Bichons","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_2181152_uploaded_image1_1590585289.jpg"
"1765190971-51","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiot chowchow","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155097_uploaded_image1_1590127308.jpg"
"1765190971-52","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiot Yorkie_Chon","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2151616_uploaded_image1_1592169330.jpg"
"1765190971-53","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiots Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_2151223_uploaded_image1_1590064972.jpg"
"1765190971-54","https://sn.coinafrique.com/categorie/chiens?page=10","290 000CFA","Chiots rockweile","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2119461_uploaded_image1_1589565559.jpg"
"1765190971-55","https://sn.coinafrique.com/categorie/chiens?page=10","200 000CFA","Chiots Yorkshire/caniche","Dakar, Sénégal","https://images.coinafrique.com/thumb_2107633_uploaded_image1_1589392557.jpg"
"1765190971-56","https://sn.coinafrique.com/categorie/chiens?page=10","130 000CFA","Chiots Berger Amstaff","Dakar, Sénégal","https://images.coinafrique.com/thumb_2082208_uploaded_image1_1588983812.jpg"
"1765190971-57","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Berger malinois charboné","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2063869_uploaded_image1_1588722042.jpg"
"1765190971-58","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiot Can Corso","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2062566_uploaded_image1_1588702172.jpg"
"1765190971-59","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Chiot Berger Allemand","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2062558_uploaded_image1_1588702072.jpg"
"1765190971-60","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiot Chowchow","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2047517_uploaded_image1_1588470753.jpg"
"1765190971-61","https://sn.coinafrique.com/categorie/chiens?page=10","50 000CFA","Femelles  métisse rock / 4 chiennes","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1984265_uploaded_image1_1587479748.47.jpeg"
"1765190971-62","https://sn.coinafrique.com/categorie/chiens?page=10","90 000CFA","CHiots Pitbull","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1959031_uploaded_image1_1587075773.91.jpeg"
"1765190971-63","https://sn.coinafrique.com/categorie/chiens?page=10","400 000CFA","Chien","Dakar, Sénégal","https://images.coinafrique.com/thumb_1940073_uploaded_image1_1586802159.93.png"
"1765190971-64","https://sn.coinafrique.com/categorie/chiens?page=10","400 000CFA","Chien","Dakar, Sénégal","https://images.coinafrique.com/thumb_1940062_uploaded_image1_1586802060.81.png"
"1765190971-65","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots Labrador","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1935397_uploaded_image1_1586726397.65.png"
"1765190971-66","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiot boxer","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1935386_uploaded_image1_1586726128.5.png"
"1765190971-67","https://sn.coinafrique.com/categorie/chiens?page=10","300 000CFA","Chiens Malinois","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1904735_uploaded_image1_1586214527.85.png"
"1765190971-68","https://sn.coinafrique.com/categorie/chiens?page=10","50 000CFA","Métisse chiots rottweiler","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890049_uploaded_image1_1585932795.82.png"
"1765190971-69","https://sn.coinafrique.com/categorie/chiens?page=10","200 000CFA","Labrador","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1869479_uploaded_image1_1585587706.8.png"
"1765190971-70","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Bulldog anglais","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862159_uploaded_image1_1585460332.93.png"
"1765190971-71","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Femelle dogue de Bordeaux","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862155_uploaded_image1_1585460203.94.png"
"1765190971-72","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots Dogue allemand","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862148_uploaded_image1_1585459981.26.png"
"1765190971-73","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots pékinois pure race","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862142_uploaded_image1_1585459853.32.png"
"1765190971-74","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots Shiba inu","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862112_uploaded_image1_1585456241.69.png"
"1765190971-75","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots Spitz nain pomeranian","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1862107_uploaded_image1_1585455904.62.png"
"1765190971-76","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Caniches","Dakar, Sénégal","https://images.coinafrique.com/thumb_1840583_uploaded_image1_1585048857.01.png"
"1765190971-77","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chien Dogue Allemand","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1840570_uploaded_image2_1585048708.25.png"
"1765190971-78","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Doberman pure souche","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1803179_uploaded_image1_1584379219.84.png"
"1765190971-79","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chien Bichon","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1733519_uploaded_image2_1583168047.85.png"
"1765190971-80","https://sn.coinafrique.com/categorie/chiens?page=10","600 000CFA","Cani corso","Dakar, Sénégal","https://images.coinafrique.com/thumb_1716117_uploaded_image1_1582837304.5.png"
"1765190971-81","https://sn.coinafrique.com/categorie/chiens?page=10","175 000CFA","Chiot berger belge malinois","Pikine, Sénégal","https://images.coinafrique.com/thumb_1628361_uploaded_image1_1581360490.25.png"
"1765190971-82","https://sn.coinafrique.com/categorie/chiens?page=10","400 000CFA","Doberman","Dakar, Sénégal","https://images.coinafrique.com/thumb_1621541_uploaded_image1_1581266142.61.png"
"1765190971-83","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Pékinois","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1592664_uploaded_image1_1580822577.52.png"
"1765190971-84","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Doberman lignée européenne","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1592645_uploaded_image1_1580822366.65.png"
"1765190971-85","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Spitz pomperanian nain","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1592536_uploaded_image1_1580821182.56.png"
"1765190971-86","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiot Spitz nain","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1571895_uploaded_image1_1580477105.7.png"
"1765190971-87","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Chiots Hight quality husky Sibérien","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1568103_uploaded_image1_1580413061.76.png"
"1765190971-88","https://sn.coinafrique.com/categorie/chiens?page=10","990 000CFA","Chiots akita américain","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1536386_uploaded_image1_1580821754.85.png"
"1765190971-89","https://sn.coinafrique.com/categorie/chiens?page=10","100 000CFA","Caniche","Dakar, Sénégal","https://images.coinafrique.com/thumb_1502366_uploaded_image1_1579392503.84.png"
"1765190971-90","https://sn.coinafrique.com/categorie/chiens?page=10","100 000CFA","Caniches","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1502318_uploaded_image1_1579389696.6.png"
"1765190971-91","https://sn.coinafrique.com/categorie/chiens?page=10","100 000CFA","Caniche","Dakar, Sénégal","https://images.coinafrique.com/thumb_1502314_uploaded_image1_1579389662.11.png"
"1765190971-92","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Chiots husky sibérien - dog argentin - cane corso","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1477206_uploaded_image1_1578994405.03.png"
"1765190971-93","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Spitz nain","Dakar, Sénégal","https://images.coinafrique.com/thumb_1455313_uploaded_image1_1578601460.81.png"
"1765190971-94","https://sn.coinafrique.com/categorie/chiens?page=10","990 000CFA","Chiots Chowchow","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1444195_uploaded_image1_1578452519.81.png"
"1765190971-95","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Bebé Lhasa Apso","Mbour, Sénégal","https://images.coinafrique.com/thumb_1426072_uploaded_image1_1578142225.59.png"
"1765190971-96","https://sn.coinafrique.com/categorie/chiens?page=10","450 000CFA","Chiots Dalmatiens","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1396092_uploaded_image1_1577444313.67.png"
"1765190971-97","https://sn.coinafrique.com/categorie/chiens?page=10","350 000CFA","Chiot Berger Allemand","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1387279_uploaded_image1_1577244796.5.png"
"1765190971-98","https://sn.coinafrique.com/categorie/chiens?page=10","250 000CFA","Chiots Shih-Tzu","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1381280_uploaded_image1_1577118817.92.png"
"1765190971-99","https://sn.coinafrique.com/categorie/chiens?page=10","150 000CFA","Chien Pitbull","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1339794_uploaded_image1_1576322961.44.png"
"1765190971-100","https://sn.coinafrique.com/categorie/chiens?page=10","500 000CFA","Chiots Cane Corso","Dakar, Sénégal","https://images.coinafrique.com/thumb_1279844_uploaded_image1_1575227437.45.png"
"1765190971-101","https://sn.coinafrique.com/categorie/chiens?page=10","170 000CFA","Bichon maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_1208713_uploaded_image1_1573923517.79.png"
"1765190971-102","https://sn.coinafrique.com/categorie/chiens?page=10","Prix sur demande","Bergers - labrador - pitbull - rottweiler","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_1184876_uploaded_image1_1573492032.86.png"
"1765190971-103","https://sn.coinafrique.com/categorie/chiens?page=10","180 000CFA","Bichons malté","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_1176190_uploaded_image1_1573296965.03.png"
"1765191179-104","https://sn.coinafrique.com/categorie/chiens?page=9","230 000CFA","Chiots Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_2951762_uploaded_image1_1613378483.jpg"
"1765191179-105","https://sn.coinafrique.com/categorie/chiens?page=9","250 000CFA","Chiots malinois","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2951499_uploaded_image1_1613343581.jpg"
"1765191179-106","https://sn.coinafrique.com/categorie/chiens?page=9","300 000CFA","Chien Pitbull femelle","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2950286_uploaded_image1_1613256678.jpg"
"1765191179-107","https://sn.coinafrique.com/categorie/chiens?page=9","500 000CFA","Chien","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2949981_uploaded_image1_1613237925.jpg"
"1765191179-108","https://sn.coinafrique.com/categorie/chiens?page=9","300 000CFA","Chiots Malinois","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2946384_uploaded_image1_1613065281.jpg"
"1765191179-109","https://sn.coinafrique.com/categorie/chiens?page=9","175 000CFA","Chiot berger allemand / husky","Dakar, Sénégal","https://images.coinafrique.com/thumb_2945713_uploaded_image1_1613048772.jpg"
"1765191179-110","https://sn.coinafrique.com/categorie/chiens?page=9","160 000CFA","Berger femelle","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939379_uploaded_image1_1612792768.jpg"
"1765191179-111","https://sn.coinafrique.com/categorie/chiens?page=9","150 000CFA","Chiots bolognais","Dakar, Sénégal","https://images.coinafrique.com/thumb_2932610_uploaded_image1_1612474936.jpg"
"1765191179-112","https://sn.coinafrique.com/categorie/chiens?page=9","170 000CFA","Chien Pitbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_2927795_uploaded_image1_1612299824.jpg"
"1765191179-113","https://sn.coinafrique.com/categorie/chiens?page=9","165 000CFA","Chiots Berger Allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_2923824_uploaded_image1_1612185318.jpg"
"1765191179-114","https://sn.coinafrique.com/categorie/chiens?page=9","450 000CFA","Chiot husky","Dakar, Sénégal","https://images.coinafrique.com/thumb_2922209_uploaded_image1_1612118775.jpg"
"1765191179-115","https://sn.coinafrique.com/categorie/chiens?page=9","450 000CFA","Chiot Husky","Dakar, Sénégal","https://images.coinafrique.com/thumb_2922194_uploaded_image1_1612118204.jpg"
"1765191179-116","https://sn.coinafrique.com/categorie/chiens?page=9","250 000CFA","Chiot Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_2920881_uploaded_image1_1612027893.jpg"
"1765191179-117","https://sn.coinafrique.com/categorie/chiens?page=9","100 000CFA","Caniches","Dakar, Sénégal","https://images.coinafrique.com/thumb_2913795_uploaded_image1_1611695195.jpg"
"1765191179-118","https://sn.coinafrique.com/categorie/chiens?page=9","400 000CFA","Chien Pitbull","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2898017_uploaded_image1_1610984631.jpg"
"1765191179-119","https://sn.coinafrique.com/categorie/chiens?page=9","175 000CFA","Chiot pitbull","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2896747_uploaded_image1_1610923096.jpg"
"1765191179-120","https://sn.coinafrique.com/categorie/chiens?page=9","200 000CFA","Chiots Bichons Spitz Royal","Saly, Sénégal","https://images.coinafrique.com/thumb_2890179_uploaded_image1_1610628933.jpg"
"1765191179-121","https://sn.coinafrique.com/categorie/chiens?page=9","Prix sur demande","Chiot rottweiller","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2882667_uploaded_image1_1610353609.jpg"
"1765191179-122","https://sn.coinafrique.com/categorie/chiens?page=9","111 111 111 111 111 000CFA","Chiot Bichon","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2877719_uploaded_image1_1610113033.jpg"
"1765191179-123","https://sn.coinafrique.com/categorie/chiens?page=9","200 000CFA","Chiots Labrador","Dakar, Sénégal","https://images.coinafrique.com/thumb_2877490_uploaded_image1_1610106988.jpg"
"1765191179-124","https://sn.coinafrique.com/categorie/chiens?page=9","180 000CFA","Chiot berger allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2864271_uploaded_image1_1609597460.jpg"
"1765191179-125","https://sn.coinafrique.com/categorie/chiens?page=9","350 000CFA","Berger allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_2863494_uploaded_image1_1609574943.jpg"
"1765191179-126","https://sn.coinafrique.com/categorie/chiens?page=9","100 000CFA","Chiot mâle Berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_2862580_uploaded_image1_1609508293.jpg"
"1765191179-127","https://sn.coinafrique.com/categorie/chiens?page=9","75 000CFA","Chiot berger allemand / Rottweiller","Thies, Sénégal","https://images.coinafrique.com/thumb_2861530_uploaded_image1_1609419910.jpg"
"1765191179-128","https://sn.coinafrique.com/categorie/chiens?page=9","150 000CFA","Berger allemand","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2835075_uploaded_image1_1608132327.jpg"
"1765191179-129","https://sn.coinafrique.com/categorie/chiens?page=9","250 000CFA","Bichamon Maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_2823458_uploaded_image1_1607635304.jpg"
"1765191179-130","https://sn.coinafrique.com/categorie/chiens?page=9","500 000CFA","Rott royal 10","Dakar, Sénégal","https://images.coinafrique.com/thumb_2812803_uploaded_image1_1607261227.jpg"
"1765191179-131","https://sn.coinafrique.com/categorie/chiens?page=9","Prix sur demande","Chien malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_2795793_uploaded_image1_1606686236.jpg"
"1765191179-132","https://sn.coinafrique.com/categorie/chiens?page=9","175 000CFA","Chiots pitbull","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2795342_uploaded_image1_1606666617.jpg"
"1765191179-133","https://sn.coinafrique.com/categorie/chiens?page=9","200 000CFA","Chiots berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_2784090_uploaded_image1_1606222014.jpg"
"1765191179-134","https://sn.coinafrique.com/categorie/chiens?page=9","160 000CFA","Chiots Pitbull","Thies, Sénégal","https://images.coinafrique.com/thumb_2784073_uploaded_image1_1606221523.jpg"
